target,species,genus,family,order,class,phylum,kingdom,domain,ref
[Man(a1-2)]Man(a1-6)Man,Keratinophyton_terreum,Keratinophyton,Onygenaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man,Aphanoascus_verrucosus,Aphanoascus,Onygenaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Galf(a1-2)Galf(a1-3)]Man(a1-6)Man,Apodus_deciduus,Apodus,Lasiosphaeriaceae,Sordariales,Sordariomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-6)Galf,Arachniotus_ruber,Arachniotus,Gymnoascaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-6)Galf,Arachniotus_verruculosus,Arachniotus,Gymnoascaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-2)[Xyl(b1-4)]GlcOMeA,Aralia_cordata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)[Araf(a1-4)]GlcA,Aralia_echinocaulis,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)Rha(a1-2)Ara,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Rha(a1-4)Glc(b1-6)Glc,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Glc(b1-3)]Glc,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Glc(b1-3)Glc(b1-3)]Glc,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)[Glc(b1-4)]Glc,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)[Glc(b1-3)]Ara,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)Fuc(a1-2)Ara,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)[Araf(a1-4)]GlcOMeA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)[Gal(b1-3)]GlcOMeA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-2)[Gal(b1-3)]GlcA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)[Gal(b1-3)]GlcA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)[Araf(a1-4)]GlcA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)[Glc(b1-3)]GlcOMeA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-2)[Araf(a1-4)]GlcOMeA,Aralia_elata,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
GlcA(b1-3)[Xyl(b1-2)]Glc,Aralia_spinifolia,Aralia,Araliaceae,Apiales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Gal(b1-6)Gal(b1-6)Gal,Araucaria_bidwillii,Araucaria,Araucariaceae,Pinales,Pinopsida,Pinophyta,Plantae,Eukarya,
Xyl(b1-2)Fuc(a1-6)Glc,Archidendron_ellipticum,Archidendron,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)Fuc(a1-6)GlcNAc,Archidendron_ellipticum,Archidendron,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(b1-3)[Araf(a1-4)]Rha(a1-2)Glc,Archidendron_ellipticum,Archidendron,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Glc(a1-7)LDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,Arcobacter_halophilus,Arcobacter,Campylobacteraceae,Campylobacterales,Epsilonproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-2)Glc(b1-4)[Glc(b1-2)]Ara,Ardisia_crenata,Ardisia,Primulaceae,Ericales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Xyl(b1-2)Glc(b1-4)[Glc(b1-2)]Ara,Ardisia_crenata,Ardisia,Primulaceae,Ericales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Rha(a1-4)Glc(b1-2)[Glc(b1-4)]Ara,Ardisia_japonica,Ardisia,Primulaceae,Ericales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Rha(a1-4)Rha(a1-4)[Rha(a1-2)]Glc,Arecastrum_romanzoffianum,Arecastrum,Arecaceae,Arecales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(a1-6)Man(a1-4)L-GalNAcA(a1-3)GalNAc(b1-2)Man,Arenibacter_palladensis,Arenibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteria,Bacteroidetes,Bacteria,Bacteria,
Man(a1-3)[Xyl(a1-4)Xyl(b1-4)]Man(a1-3)Man(a1-3)[Xyl(a1-4)Xyl(b1-4)]Man(a1-3)Man(a1-3)Man,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-3)Man,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-3)Man(a1-3)Man,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Gal(a1-6)[Man(a1-3)Fuc(a1-2)]Gal(a1-6)Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Gal(a1-6)Gal(a1-6)Gal,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
Glc(a1-6)Glc(a1-6)Glc(a1-6)[Glc(b1-2)]Glc(a1-6)Gal(a1-6)Glc,Armillaria_mellea,Armillaria,Physalacriaceae,Agaricales,Agaricomycetes,Basidiomycota,Fungi,Eukarya,
ManNAcA(b1-4)GlcNAc(a1-4)ManNAcA(b1-3)D-FucNAc,Arthrobacter_globiformis,Arthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
ManNAcA(b1-4)GlcNAc(a1-4)ManNAcA(b1-3)D-FucNAc-ol,Arthrobacter_globiformis,Arthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
ManNAcA(b1-4)GlcNAc(a1-4)ManNAcA(b1-3)D-FucNAc(a1-4)ManNAcA,Arthrobacter_globiformis,Arthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
ManNAcA(b1-4)GlcNAcOAc(a1-4)ManNAcA(b1-3)D-FucNAc(a1-4)ManNAcA,Arthrobacter_globiformis,Arthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
[Glc(b1-8)]Kdn(b2-4)Kdn,Glutamicibacter_protophormiae,Glutamicibacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
GlcNAcOP(a1-6)GalNAc(a1-6)GlcNAcOP,Glutamicibacter_protophormiae,Glutamicibacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
Gal(a1-3)Man(a1-3)Glc(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcOPA(a1-6)Gal,Glutamicibacter_uratoxydans,Glutamicibacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
Gal(a1-3)Man(a1-3)Glc(b1-4)GlcNAcOAc(a1-4)GlcA(b1-4)GlcOPA(a1-6)Gal,Glutamicibacter_uratoxydans,Glutamicibacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
Gal(a1-3)Man(a1-3)Glc(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcA,Glutamicibacter_uratoxydans,Glutamicibacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
Kdn(a2-3)Gal(b1-4)Glc,Paenarthrobacter_ureafaciens,Paenarthrobacter,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,Bacteria,
ManA(b1-4)Glc(b1-4)Gal,Rhizobium_viscosum,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Paraphyton_cookei,Paraphyton,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man(a1-6)[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Paraphyton_cookei,Paraphyton,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Microsporum_canis,Microsporum,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man(a1-6)[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Microsporum_canis,Microsporum,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man(a1-6)[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Nannizzia_racemosa,Nannizzia,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man(a1-6)Man,Nannizzia_racemosa,Nannizzia,Arthrodermataceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Artocarpus_heterophyllus,Artocarpus,Moraceae,Rosales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Artocarpus_intergrifolia,Artocarpus,Moraceae,Rosales,Dicotyledons,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Glc,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Man(b1-4)Glc,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Glc(b1-4)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Glc(b1-4)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Man(b1-4)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-3)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Man(b1-4)Man,Arum_maculatum,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Glc(b1-4)Man,Arum_orientale,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(b1-4)Man(b1-4)Man,Arum_orientale,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Glc,Arum_orientale,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Man(b1-4)Glc,Arum_orientale,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Man(b1-4)Man(b1-4)Man(b1-4)Man,Arum_orientale,Arum,Araceae,Alismatales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
[Galf(a1-6)Man(a1-2)]Man(a1-6)Man,Ascocalvatia_alveolata,Ascocalvatia,Onygenaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-2)]Man(a1-6)Man,Ascocalvatia_alveolata,Ascocalvatia,Onygenaceae,Onygenales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Xyl(b1-4)[Rha(a1-6)]Glc,Asparagus_cochinchinensis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Xyl(b1-4)[Rha(a1-6)][Glc(b1-2)]Glc,Asparagus_cochinchinensis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Rha(a1-2)[Rha(a1-4)]Glc,Asparagus_cochinchinensis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Xyl(b1-4)[Ara(a1-6)]Glc,Asparagus_filicinus,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Rha(a1-2)[Rha(a1-4)]Glc,Asparagus_setaceus,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Xyl(b1-4)[Xyl(b1-2)]Glc,Asparagus_stipularis,Asparagus,Asparagaceae,Asparagales,Monocotyledons ,Angiosperms,Plantae,Eukarya,
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_brasiliensis,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(a1-4)GalNAc(a1-4)GalNAc(a1-4)Gal(a1-4)GalN(a1-4)GalNAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-6)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-3)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)[Galf(b1-5)Galf(b1-3)]Man(a1-2)[Galf(b1-5)Galf(b1-3)]Man(a1-2)Man(a1-2)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-6)GlcNAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Galf(b1-6)]Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Galf(b1-6)]Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-2)Man(a1-3)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-2)Man(a1-3)[Man(a1-6)]Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-2)Man(a1-3)[Galf(b1-6)]Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
GalfOPCho(b1-2)Man(a1-3)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-6)GlcOAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-2)ManOPEtn(a1-2)Man(a1-2)Man(a1-6)GlcOAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-2)ManOPEtn(a1-2)Man(a1-6)GlcOAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-2)Man(a1-6)Man(a1-2)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-6)Man(a1-6)ManOMe,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcOAcA(b1-4)GlcOAcA,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Galf(b1-5)Galf(b1-6)]Man(a1-2)[Galf(b1-5)Galf(b1-6)]Man(a1-6)Man(a1-2)Man(a1-2)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Galf(b1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-6)GlcN,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)Man(a1-2)ManOPEtn(a1-2)Man(a1-6)Man(a1-4)GlcN,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-6)[Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-6)Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-5)]Man(a1-2)Man(a1-2)Man,Aspergillus_fumigatus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Glc(b1-2)Glc(b1-3)[Rha(a1-2)]Gal,Aspergillus_japonicus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)]Man,Aspergillus_nidulans,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-2)Man(a1-6)]Man,Aspergillus_nidulans,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
[Man(a1-6)]Man(a1-2)[Man(a1-6)]Man(a1-2)Man(a1-2)[Galf(b1-5)Galf(b1-5)Galf(b1-6)]Man(a1-2)Man(a1-2)Man,Aspergillus_ochraceus,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-6)[Gal(b1-2)Man(a1-2)]Man(a1-6)[Gal(b1-2)Man(a1-2)]Man(a1-6)[Gal(b1-2)Man(a1-2)]Man(a1-6)[Gal(b1-2)]Man(a1-6)[Gal(b1-2)]Man(a1-6)Man,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-6)Gal(b1-6)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-6)Gal(b1-6)Gal(b1-6)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-3)Gal(b1-4)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-4)[Gal(b1-6)]Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-6)Gal(b1-4)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Gal(b1-4)Gal(b1-4)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Fruf(b1-2)Fruf(b1-2)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)Fruf(b1-2)Glc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc-ol,Aspergillus_oryzae,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_phoenicis,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Aspergillus_phoenicis,Aspergillus,Trichocomaceae,Eurotiales,Eurotiomycetes,Ascomycota,Fungi,Eukarya,
