glycan,control_1,control_2,control_3,control_4,control_5,stage1_1,stage1_2,stage1_3,stage1_4,stage1_5,stage1_6,stage1_7,stage1_8,stage1_9,stage1_10,stage2_1,stage2_2,stage2_3,stage2_4,stage2_5,stage2_6,stage2_7,stage2_8,stage2_9,stage2_10,stage3_1,stage3_2,stage3_3,stage3_4,stage3_5,stage3_6,stage3_7,stage3_8,stage3_9,stage3_10,stage4_1,stage4_2,stage4_3,stage4_4,stage4_5,stage4_6,stage4_7,stage4_8,stage4_9,stage4_10,stage5_1,stage5_2,stage5_3,stage5_4,stage5_5,stage5_6,stage5_7,stage5_8,stage5_9,stage5_10
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.048177232,0.018201596,0.029624089,0.031173338,0.033503813,0.050114216,0.070781306,0.032441001,0.044578309,0.061860492,0.031264351,0.020850522,0.028224979,0.037905356,0.027452038,0.077563974,0.02275411,0.021963724,0.032012939,0.032828861,0.017956319,0.066933779,0.043149861,0.02899685,0.056121256,0.024697337,0.024849748,0.072312732,0.047984977,0.021312947,0.021758014,0.027599253,0.043196429,0.027321155,0.024920125,0.028258058,0.067342734,0.206428028,0.035266555,0.016261988,0.017637238,0.021504285,0.029904782,0.023255385,0.011032097,0.069088795,0.052395384,0.053261783,0.06730143,0.020629585,0.02765547,0.07015708,0.026941915,0.086453454,0.039309514
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.168191732,0.081368215,0.082440949,0.102142842,0.098733975,0.153604423,0.241978727,0.337939287,0.125870215,0.236745447,0.098923216,0.040961419,0.212025296,0.122642777,0.147968253,0.527209871,0.122611993,0.116413481,0.097870385,0.108801205,0.070907168,0.1880111,0.070207223,0.097383804,0.097102339,0.121303898,0.1700033,0.204048707,0.143058946,0.072424461,0.118980044,0.081548045,0.101771783,0.110693259,0.040638993,0.118872371,1.356767096,0.751195551,0.139321071,0.052492142,0.07006821,0.107452445,0.074112242,0.209840571,0.071192092,0.22633501,0.147994869,0.127044924,0.191673677,0.096846613,0.10499422,0.180087115,0.116079468,0.24428038,0.085452941
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.023062689,0.024428437,0.022905242,0.015086804,0.025935895,0.02046839,0.059567931,0.13629929,0.019054769,0.038846502,0.026828006,0.018127674,0.050177695,0.016641401,0.037733206,0.169100235,0.031025427,0.02543548,0.014723287,0.020848266,0.009117636,0.029963916,0.0250874,0.01071718,0.018845197,0.032711555,0.045304115,0.034478823,0.02984125,0.02666439,0.039145698,0.02083876,0.030757643,0.035284463,0.014533792,0.036377163,1.170176656,0.18102528,0.06677186,0.020930924,0.028164715,0.017529746,0.025252576,0.069995172,0.014526638,0.023879781,0.042410889,0.025612721,0.024631954,0.031673375,0.013163473,0.029752355,0.02344431,0.032578327,0.017234001
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.051956052,0.04394723,0.025941372,0.02333458,0.029006134,0.033805139,0.080026585,0.039369275,0.062417212,0.021438298,0.016083902,0.029565951,0.041529318,0.019217877,0.027250433,0.029837808,0.069434732,0.031709964,0.034921317,0.026350435,0.046887161,0.028051517,0.038934755,0.038169159,0.014287812,0.030755961,0.049042041,0.018109356,0.023835213,0.04484306,0.03286999,0.019031764,0.018480473,0.035106473,0.02115597,0.030934212,0.028368627,0.038279303,0.049400303,0.034278105,0.063920137,0.028523112,0.026019707,0.03902817,0.029155282,0.067618615,0.065039329,0.056646222,0.085823942,0.042046771,0.093787002,0.067490185,0.070698618,0.014921406,0.030144631
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.668728602,0.468750541,1.016381765,0.622717477,0.234365298,1.457270135,0.877797855,0.42667093,1.257206643,0.391874337,0.603283131,0.838995683,0.196138928,0.27512865,0.303573017,0.654615157,1.384705155,0.394329653,0.841543907,0.342383131,0.681251122,1.232315308,0.952367009,0.700733527,0.237577416,0.586633456,0.692056046,2.504047669,0.351915883,0.686923902,0.280181505,0.735973247,0.512348158,1.09283193,0.893987314,0.714059705,0.999185782,1.356800449,0.778617048,0.473734912,0.5315745,0.402195559,0.547007946,1.209079068,0.950557899,1.284986141,1.935803421,2.465672902,0.761020594,0.343462674,1.138825066,2.082373864,1.096539359,1.628467925,0.70047944
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.129961232,0.141840904,0.130928609,0.038989385,0.079288889,0.13783541,0.127099391,0.058516933,0.105732128,0.046830995,0.132510454,0.049805478,0.114720915,0.341087329,0.100273896,0.464485055,0.041134804,0.135259551,0.067125479,0.05684746,0.060402444,0.046699655,0.152001923,0.042933564,0.194643111,0.137585405,0.114575248,0.038770209,0.115183053,0.052585777,0.048466185,0.098503131,0.045716489,0.090962724,0.038478074,0.053975979,0.050847885,0.16071796,0.069098313,0.01755451,0.023699545,0.068728872,0.10673897,0.068187753,0.043643682,0.085250078,0.126369042,0.06003066,0.066089266,0.040136321,0.048934489,0.057639516,0.044634839,0.12594965,0.087843802
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.483512137,0.563724592,0.398659357,0.149981869,0.188660818,0.450853466,0.317840746,0.712785623,0.298891824,0.13581147,0.955064021,0.212492971,0.953714062,0.597209489,0.277461272,3.155250161,0.225021053,0.665699933,0.168649477,0.21690299,0.206572267,0.09852089,0.59100297,0.097167719,0.359668607,0.531241082,0.341009654,0.465187268,0.548823963,0.291531867,0.247881368,0.230476177,0.193624632,0.315197698,0.00362904,0.263246227,0.413005147,0.875533173,0.224298074,0.082747623,0.095742734,0.412418809,0.202132456,0.347843199,0.157662897,0.269137987,0.415547134,0.273694088,0.14716097,0.195754426,0.164821452,0.101960073,0.160129589,0.386192465,0.282956628
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.176269396,0.176927001,0.199392163,0.070901267,0.072582719,0.358741504,0.117762559,0.594245218,0.15350221,0.128432739,0.256100524,0.150477433,0.376827231,0.346513254,0.121037837,0.351309431,0.250579457,0.858983974,0.100446682,0.129087409,0.203390816,0.252342946,0.248948343,0.133067675,0.278640857,0.308476531,0.452643848,0.174017234,0.166171049,0.207046363,0.383079671,0.17176238,0.199020164,0.432089544,0.091838492,1.962491739,0.185041815,0.637597054,0.113419221,0.115667233,0.159250248,0.288734247,0.33922132,0.141520432,0.17235582,0.481917701,0.420959714,0.150133639,0.051009479,0.320889499,0.051084056,0.115772606,0.129792518,0.148965396,0.278533847
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.101198127,0.19996301,0.098321933,0.044510614,0.089603954,0.303164704,0.08023253,1.409622881,0.166572505,0.061178731,0.888808794,0.118102711,1.039459101,0.39957431,0.169798814,1.469790521,0.298765513,0.927052969,0.055139514,0.271383945,0.13619865,0.095293155,0.535252402,0.129643285,0.351725567,0.329035996,0.321334512,0.281658781,0.551213529,0.433966743,0.981387404,0.159230435,0.125227605,0.412051116,0.034400222,3.720690398,0.310350801,0.41099113,0.111208905,0.089051958,0.192670909,0.527579567,0.280154845,0.30397144,0.164652595,0.563046668,0.234799218,0.100113313,0.022159107,1.078553427,0.156029567,0.08415455,0.186587722,0.254160722,0.177042285
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4/6)]Man(a1-3/6)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3/6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.428816601,0.418921033,0.235825116,0.360663394,0.314488901,0.419606407,0.363083297,0.881761342,0.341180783,0.156189227,0.247566387,0.322920456,0.298038874,0.242224515,0.194013935,0.340689116,0.600256932,0.414612528,0.352151953,0.288085117,0.464857186,0.288519715,0.378295596,0.321267536,0.184474352,0.352074211,0.318479109,0.232449447,0.263209352,0.385002649,0.32197851,0.288893058,0.133239938,0.414365907,0.190403624,1.258138619,0.303851067,0.269484972,0.460170654,0.194457696,0.293462349,0.271365759,0.40479628,0.355458185,0.249070265,0.697849549,0.415710409,0.571840559,0.25936285,0.699293562,0.316286627,0.334567865,0.353391144,0.219298757,0.237411198
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.082485697,0.080544929,0.027881537,0.062619423,0.053864717,0.076382387,0.175476989,0.085483443,0.098911913,0.050952004,0.05191372,0.059399916,0.081176936,0.038541853,0.049579649,0.054311755,0.135510353,0.057239447,0.079161809,0.079717372,0.092044836,0.066635196,0.067411616,0.082550376,0.047527278,0.053480282,0.148025879,0.064081188,0.063298663,0.092681008,0.056253902,0.052887979,0.047073468,0.079940366,0.069880853,0.056697508,0.087190452,0.077319557,0.107718607,0.053507658,0.115132126,0.068453159,0.063682155,0.092708352,0.051512884,0.136317291,0.123010671,0.139421729,0.171986899,0.084177303,0.125910462,0.128135243,0.112172268,0.05857764,0.042975508
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.384015471,0.367354029,0.142407443,0.110254245,0.235092992,0.353212109,0.768616658,0.317338049,0.442695794,0.210292819,0.237274264,0.28066208,0.294781951,0.181387893,0.201342169,0.28108524,0.646113597,0.260164618,0.239739573,0.254257258,0.469404747,0.338586968,0.284724918,0.341318178,0.143635618,0.271670199,0.555175218,0.261240101,0.210932464,0.38283164,0.217786751,0.225908775,0.153917964,0.370568271,0.206958812,0.328970443,0.345099416,0.295726428,0.479015583,0.231928122,0.490701223,0.236651266,0.273473019,0.422815055,0.247539667,0.593698696,0.537064855,0.673473445,0.426647068,0.369371155,0.883476834,0.53961244,0.546886868,0.313936029,0.27602351
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-3)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.103795105,0.101814686,0.041804373,0.054428427,0.072259525,0.077965067,0.128426816,0.07016005,0.100023297,0.068451124,0.065706837,0.065778387,0.068584277,0.059502753,0.070687391,0.053213244,0.125844949,0.056332836,0.05692082,0.06750704,0.127166972,0.071775331,0.063732544,0.072124952,0.04827298,0.058709599,0.143699949,0.077501325,0.051176624,0.096477005,0.028168374,0.04959773,0.045458026,0.075667376,0.062561674,0.054860468,0.057585272,0.055542104,0.096667956,0.074174793,0.122276151,0.047672493,0.059463092,0.108782475,0.071345152,0.108394463,0.133414375,0.086675901,0.135524528,0.086288922,0.181173302,0.123063652,0.126660501,0.078020665,0.062978968
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.040009186,0.020925801,0.010058458,0.043851765,0.035927767,0.045298655,0.088928589,0.062013828,0.048007417,0.056603146,0.021585026,0.017923975,0.051456245,0.035207536,0.027036986,0.090355269,0.034970891,0.024733334,0.029023997,0.046486547,0.015500902,0.053369709,0.016831158,0.041950455,0.020265631,0.035155971,0.060861264,0.080302407,0.054729877,0.024667696,0.020277048,0.020596005,0.028980688,0.041807243,0.029799543,0.01751957,0.061746654,0.096514749,0.03216448,0.022777355,0.024334993,0.020435974,0.013387176,0.053282618,0.027229476,0.107670889,0.063966304,0.063314757,0.040730034,0.030299141,0.030119105,0.071421125,0.038546935,0.091969834,0.027733806
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.050047209,0.008758361,0.030073265,0.025413533,0.017317496,0.052314416,0.090324526,0.139219613,0.027461242,0.053057967,0.032425947,0.011491941,0.186839369,0.030736509,0.081241313,0.202874278,0.047362098,0.050638728,0.031539897,0.034034956,0.035635118,0.046009416,0.031185484,0.031449362,0.025533334,0.029996442,0.087649219,0.059649373,0.038960271,0.03073886,0.03547967,0.024254944,0.025103649,0.043798044,0.019134471,0.036172976,0.393109857,0.192379933,0.013901062,0.024689759,0.008463017,0.026983799,0.039740975,0.080189003,0.023543636,0.08744424,0.056384508,0.051469171,0.060222215,0.028891462,0.037389255,0.061817141,0.04631773,0.067575732,0.030363825
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.204006321,0.063795297,0.052547314,0.107436546,0.079962209,0.132074864,0.228958341,0.468685508,0.117691037,0.099101065,0.079580566,0.039878711,0.327059337,0.068732822,0.096277717,0.665738065,0.088544362,0.169606551,0.086025279,0.09468455,0.114676527,0.124426465,0.017540958,0.087833346,0.058216421,0.132294756,0.194437791,0.210618346,0.144757012,0.068257065,0.088347125,0.066957339,0.055150572,0.099605798,0.050293367,0.127398784,0.906796053,0.396703549,0.115416035,0.031310642,0.046196928,0.070463472,0.06583497,0.224011049,0.043222844,0.280275933,0.190336264,0.115629809,0.150118807,0.128486544,0.083087165,0.128922039,0.117997236,0.209554977,0.069653375
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.04309977,0.021060568,0.036217255,0.009956747,0.015512997,0.043735339,0.028719885,0.02855122,0.052044459,0.025680561,0.018536014,0.018299215,0.012375599,0.031933891,0.019293496,0.07499234,0.045951787,0.025960625,0.036632194,0.010046578,0.030211915,0.047147478,0.022407739,0.018863082,0.033712977,0.021956041,0.045961776,0.090671775,0.021366778,0.01659994,0.01140194,0.021000529,0.02397285,0.036514604,0.050990368,0.022905749,0.041669041,0.098164954,0.030574662,0.012912003,0.010750715,0.023124022,0.033294808,0.042859872,0.033364069,0.045041981,0.074883918,0.051397528,0.03903288,0.013507228,0.041326221,0.054540898,0.024805219,0.041372901,0.038911054
{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.090147283,0.068091248,0.04006172,0.013359988,0.035281379,0.098018398,0.020984934,0.294614412,0.051588432,0.040573685,0.065384182,0.04394163,0.1681075,0.079432941,0.046496463,0.437753392,0.122786419,0.201925062,0.032777731,0.040019543,0.047015176,0.04266965,0.047002699,0.012380918,0.120268114,0.073131687,0.144322214,0.035430761,0.055626067,0.076324923,0.08507467,0.050397767,0.044133433,0.079762376,0.014498937,0.233332948,0.322803094,0.323052191,0.135540946,0.018847032,0.058802386,0.130277965,0.058943383,0.093021642,0.045237944,0.096031537,0.111602822,0.042635255,0.051930731,0.07439044,0.032461984,0.031463536,0.049288555,0.053219529,0.087823838
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.040281848,0.038453864,0.004003063,0.02322102,0.017128966,0.036072961,0.07492334,0.029376282,0.049299287,0.020362639,0.031312759,0.030412904,0.042518352,0.02036973,0.021155209,0.02820043,0.057328791,0.021245019,0.027977285,0.028693694,0.051776506,0.027687692,0.03231527,0.038158335,0.0148205,0.026434602,0.068406154,0.025287625,0.026397962,0.054164507,0.024647277,0.020874697,0.027106784,0.037971332,0.026837057,0.043509633,0.032363508,0.035278198,0.069040244,0.032022825,0.053135054,0.024571464,0.025190773,0.043209322,0.033874302,0.066838989,0.050179226,0.070011889,0.083884396,0.044158289,0.117408799,0.060136885,0.07424013,0.042096373,0.01695512
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.059254087,0.055053744,0.02789952,0.041625084,0.036978146,0.048087583,0.098837478,0.038884647,0.048995269,0.015559869,0.036426719,0.031495612,0.034786656,0.027750776,0.032752682,0.028462163,0.065156541,0.037752419,0.052764473,0.036182942,0.06755503,0.036130282,0.032633944,0.04724425,0.018052113,0.027944877,0.07070771,0.031474965,0.024291236,0.058668583,0.034506269,0.030062435,0.040191726,0.031820733,0.023142613,0.045607418,0.035581627,0.035132774,0.085403596,0.051436981,0.0580467,0.034014072,0.030251152,0.065693586,0.045467482,0.066805562,0.060840294,0.073396327,0.085775422,0.04911881,0.149943034,0.078805349,0.073201103,0.042480682,0.029945401
{Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-?)}{Neu5Ac(a2-3/6)}Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.146713707,0.155836057,0.058942868,0.056348396,0.103986077,0.155823683,0.254130475,0.112790892,0.168766594,0.06529974,0.087646721,0.10869077,0.128145843,0.073643391,0.075442628,0.108803267,0.266758436,0.099624475,0.10912196,0.104482389,0.160731332,0.105648347,0.116457036,0.130691341,0.061317887,0.096231437,0.254987407,0.095033324,0.078738068,0.176388789,0.087094039,0.084973238,0.033439319,0.129290037,0.056009309,0.117364138,0.116843101,0.126398213,0.192443946,0.116643105,0.202631468,0.070210753,0.081387446,0.179066628,0.108229597,0.222814974,0.187839171,0.196899279,0.23366398,0.177588582,0.43439561,0.20368796,0.223130286,0.13564859,0.087744187
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.102444947,0.027362235,0.022617814,0.068492788,0.050955973,0.047074367,0.102361577,0.079956498,0.055729954,0.047921773,0.0363138,0.018588633,0.131486874,0.039329979,0.040318248,0.123636852,0.05116498,0.038542914,0.047410523,0.075995691,0.035912638,0.066504611,0.023074047,0.05578985,0.020952258,0.057242929,0.11206658,0.116029767,0.072401931,0.030820145,0.036577443,0.035078899,0.035603968,0.052781002,0.0240836,0.058647878,0.059241903,0.098353077,0.053103382,0.033104315,0.033471337,0.03970032,0.032255596,0.104660983,0.024716958,0.14297825,0.098375575,0.059170227,0.113026094,0.07566404,0.056808421,0.112133673,0.059078962,0.127984828,0.039429093
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.112053937,0.075470648,0.048487253,0.069401671,0.053568456,0.082259422,0.124033672,0.404052604,0.063652027,0.028089506,0.048606564,0.028665436,0.533512193,0.035343921,0.063145507,0.487542519,0.076565185,0.121941594,0.039258855,0.089136494,0.08030171,0.067306881,0.027665748,0.050776987,0.019602796,0.072773781,0.166473002,0.158747648,0.065845659,0.066701619,0.050972357,0.026178761,0.028689944,0.09306682,0.024920125,0.098086668,0.355245616,0.216550606,0.053820729,0.041967263,0.043844209,0.024157895,0.048933954,0.187128303,0.048375414,0.20017118,0.153873804,0.064103445,0.079714395,0.129106925,0.0591513,0.087623145,0.082201289,0.082926594,0.028730058
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.043865939,0.082490905,0.028204932,0.003366232,0.01516287,0.117849904,0.02171726,0.574835804,0.052063408,0.00948723,0.134656727,0.031206091,0.333054346,0.063428139,0.021783707,0.508793284,0.089606025,0.322247096,0.027776029,0.054584554,0.044709263,0.025346225,0.09377371,0.02922376,0.074054916,0.090033034,0.208073967,0.055521975,0.05289034,0.124267235,0.106615084,0.040436919,0.029206869,0.160981888,0.001363453,1.004453052,0.165178171,0.195056051,0.047500236,0.036929122,0.039155801,0.127750766,0.089367771,0.093419307,0.04642408,0.182061444,0.106797423,0.025856451,0.024971385,0.2252498,0.028355857,0.046046844,0.028434544,0.044877136,0.060647896
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.012946833,0.019084723,0.001513849,0.009013797,0.003496184,0.038466193,0.018353228,0.414437775,0.027755733,0.017635492,0.061028451,0.010226939,0.0519991,0.009695322,0.002347811,0.072610698,0.045207031,0.081359185,0.020862195,0.034310681,0.038944482,0.027473108,0.016121459,0.017307387,0.005205884,0.036570173,0.06646805,0.023352577,0.021146746,0.063613804,0.043132836,0.021414165,0.006622449,0.049560162,0.001291692,0.303773586,0.050388096,0.041203467,0.030148173,0.028316749,0.041062044,0.033244365,0.022270827,0.029159683,0.026999938,0.106712918,0.048802815,0.02859559,0.016970813,0.17112005,0.017414507,0.033128482,0.021834495,0.009426835,0.020122937
Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3/6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.01253126,0.010986833,0.008890051,0.019767388,0.006626489,0.026692862,0.022975867,0.017615299,0.028192707,0.010181269,0.020310511,0.026510773,0.001621368,0.016019945,0.013293205,0.018211699,0.033449739,0.019437351,0.023951866,0.015059052,0.023870605,0.014683477,0.014991673,0.013958262,0.008530735,0.016552203,0.032498555,0.015284919,0.020234803,0.023147071,0.013338564,0.019076711,0.010213934,0.021818127,0.022236378,0.040742836,0.016502811,0.01187622,0.032455338,0.015417859,0.016022969,0.015668735,0.033356715,0.020845492,0.019232844,0.046746049,0.018732689,0.030130021,0.036850944,0.023344408,0.025215985,0.02024084,0.013683174,0.014559619,0.01464391
