motif,pred
Gal4S(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)[Gal4S(b1-3)[Fuc(a1-4)]GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.023
Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-6)Glc6Ac,-0.212
Neu5Ac(bond)GlcNAc(b1-6)[Gal(b1-3)]Gal(bond)GlcNAc(b1-6)[Gal(b1-3)]Gal(bond)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,-0.087
FucNAc(a1-3)QuiNAc(a1-8)8eLeg5Ac7Ac,-0.024
ManNAcANEtn(b1-4)L-GulNAcA(a1-3)D-FucNAc,0.222
L-GulNAcANEtn(a1-4)ManNAcA(b1-3)D-FucNAc-ol,0.172
GlcNAmA(b1-4)[D-6dTalOAcOMe(a1-3)]Fuc(a1-3)L-QuiNAc(a1-4)GlcNAmA,0.201
Rha(b1-3)Gal,-0.149
Glc1Fer(b1-4)Glc(a1-2)Fruf1Fer,-0.165
Glc(b1-3)D-FucNAc(a1-4)GalNAc(a1-3)GalNAc,-0.072
Gal(b1-6)Galf(b1-6)Gal(a1-8)[Gal(a1-4)]Pse5Ac7Ac,-0.113
GalNAc(b1-3)GalNAc(b1-3)[Gal(a1-2)]Gal(b1-3)[Gal(a1-2)]LDManHep(a1-3)[Gal(a1-2)][Glc(b1-4)]LDManHep(a1-5)Kdo,0.004
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc6S(b1-6)]GalNAc-ol,0.17
Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,-0.329
Neu5Ac(a2-3)Gal(b1-6)[Gal(b1-4)]GlcNAc,-0.024
GalNAc3Ac4PGro(b1-3)Gal(a1-6)Glc(b1-3)GalNAc,0.102
[Kdo(b2-3)]6dTalOAc(a1-3)Glc(b1-4)Glc(b1-4)6dTalOAc,-0.131
Man(a1-3)[Man(a1-6)]Man(a1-3)[DDGalHep(a1-2)]D-FucOS(b1-4)Glc(b1-3)GalN,-0.058
ManNAc4Lac(b1-4)Glc6Ac(b1-3)D-FucNAc4N(b1-3)ManNAc4Lac,0.264
Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.018
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-2)LDManHepOPEtn(a1-2)LDManHepOPEtn(a1-3)[GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-4)]LDManHep(a1-5)KdoOPPEtn,-0.212
Rha2Ac(a1-4)Rha2Ac(a1-4)Rha2Ac,0.143
HexNAc(bond)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,-0.29
GlcA(b1-3)Gal(b1-3)GalNAc(b1-4)GlcNAc6PEtn(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.26
Araf(a1-2)[Araf(a1-3)][Xyl(b1-4)]Xyl(b1-4)Xyl(b1-4)Xyl(b1-4)[Araf(a1-2)][Araf(a1-3)]Xyl(b1-4)Xyl(b1-4)Xyl,-0.023
[Glc(b1-6)ManNAc(b1-4)]Gal(a1-4)Glc(b1-3)GalNAc6P(b1-3)Gal,0.17
GlcN1Ste(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[Fuc2Me(a1-6)]GlcNAc,0.016
[GlcNAc(b1-3)]Glc(a1-4)Gal(b1-3)GalNAc(a1-3)[GlcNAc(a1-6)]GlcNAc(b1-6)Glc,0.073
Gal(b1-3)GlcNAc(b1-4)GlcNAc(a1-2)[RhaOAc(a1-3)]Man(a1-4)Gal,-0.043
Rha(a1-3)L-6dAraHex(a1-3)GlcNAc,-0.03
Fuc(a1-2)GalOAc(b1-3)[Fuc(a1-4)]GlcN(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[3dLyxHep-ulosaric(a2-3)GalA(a1-3)Glc(b1-4)]Glc(a1-5)[GalAOAc(a1-7)Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,0.179
LDManHep(a1-2)DDManHep(a1-2)D-4dThrHexA4en(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,0.026
GlcOP(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.226
Gal(a1-4)Gal(b1-4)Glc(a1-2)Glc(b1-6)[GlcNAc(a1-2)Glc(b1-4)][Glc(b1-3)]Glc(a1-5)[Kdo(a2-8)]Kdo,-0.105
Glc(b1-2)D-Rha(a1-3)D-Rha(a1-3)[Ribf(b1-6)]Man(b1-4)Glc,-0.068
GalNAc3PGro(b1-3)Gal(a1-6)Gal(b1-3)[Glc(a1-6)]GalNAc(b1-4)GalNAc3PGro,0.184
Glc(b1-3)Glc6Ac(b1-3)[Glc(b1-2)]Glc6Ac1Coum(a1-2)FrufOBz1Coum,-0.695
Glc(b1-3)GalNAc(b1-3)[D-FucNAlaAc(a1-4)]Gal(b1-2)Ery-ol,0.068
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-6)Man,0.269
Xyl(b1-3)Xyl(b1-4)Rha(a1-2)[Rha(a1-3)]Qui,0.121
Man(b1-2)Man(b1-2)Man(a1-2)Man,0.171
Glc(b1-4)D-6dAllOMe(b1-4)D-6dAraHexOMe,-0.011
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)GalNAc,0.244
Gal(b1-4)Glc(b1-6)[Glc(b1-4)]Glc(a1-4)Gal-ol,-0.035
Rha(a1-2)Rha(a1-3)Rha2Ac(a1-3)[Glc(a1-4)]GlcNAc1Prop,-0.052
GlcNAc(a1-2)Glc(a1-2)Gal(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)Kdo,-0.119
Gal(b1-4)Gal(b1-4)[GalNAc(a1-3)]GalNAc(a1-3)Gal(b1-4)Glc(b1-4)[LDManHep(a1-2)LDManHep3PEtn(a1-3)][Glc(a1-6)]LDManHep(a1-5)Kdo4PPEtn,-0.139
Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,-0.271
GalfOP(b1-3)Gal(a1-2)D-Rha(a1-3)Man(a1-3)Glc-ol,0.17
RibfOAc(b1-2)RibOP-ol(2-5)RibfOAc,-0.087
GalNAc4S(b1-4)GlcA(b1-3)GalNAc4S,-0.054
Kdo(a2-6)Gal(a1-6)Man(a1-5)Kdo,-0.121
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.088
GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)][GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,-0.249
Rha3Ac(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc(b1-2)Rha3Ac,-0.018
Rha(a1-3)Rha(a1-2)Ribf(b1-3)Rha,-0.392
GlcA(bond)Gal(bond)Gal(bond)Xyl-ol,0.03
GlcA(b1-3)Gal(b1-3)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[GlcA(b1-3)Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-2)ManOS(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.199
Glc(b1-6)Man(b1-4)Man,0.129
GalANSerAc(a1-4)GalN(a1-4)GalA(a1-4)GlcN,0.222
Glc(b1-4)[Glc(b1-6)]Glc(a1-5)Kdo,-0.205
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,-0.181
Rha(a1-2)D-Ara(b1-2)GlcA,-0.121
Glc(b1-3)Glc(b1-3)Glc(b1-3)[Glc(b1-6)]Glc,-0.42
GalNAc(a1-4)GlcNAcA3NAc(b1-3)D-FucNAc(a1-3)QuiNAc(a1-4)GalNAc,0.49
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,0.173
Glc6PGro(b1-4)[Glc(a1-6)Gal4Ac(a1-3)]FucNAc(a1-3)GlcNAc(b1-3)Glc6PGro,0.125
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.356
Gal(a1-2)Gal(a1-2)Man(a1-2)Man(a1-3)[Gal(a1-2)Gal(a1-2)Man(a1-2)Man(a1-6)]Man(a1-6)[Gal(a1-2)Gal(a1-2)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc,-0.04
Glc(a1-3)[LDManHep(a1-7)]LDManHep1Me4P,-0.05
Fuc(a1-2)Gal(b1-2)Xyl(a1-6)[Glc(b1-4)]Glc(b1-4)Glc,-0.165
[Glc(b1-3)]Rha(a1-3)Rha(a1-3)Rha2Ac(a1-2)Rha,-0.121
[Galf2Ac(b1-4)]GlcNAc6P(a1-6)Glc(a1-6)Glc(b1-3)Galf5Ac6Ac(b1-3)Glc(b1-3)GlcNAc6P,0.453
GalA(a1-4)GalA(a1-2)[Gal(b1-4)Gal(b1-3)]Rha(a1-4)GalA(a1-4)GalA(a1-2)Rha,-0.02
"L-GalOS(a1-3)GalOMe(b1-4)3,6-Anhydro-L-Gal(a1-3)Gal",-0.164
GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc-ol,-0.169
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal,-0.183
Rha(a1-4)[D-Apif(b1-2)]Glc,-0.281
Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,-0.199
Glc(b1-4)[Glc(b1-6)Gal(a1-4)[Glc(a1-2)]GlcA(b1-4)[Glc(a1-3)]GlcA(b1-3)]GalA2S(a1-4)Gal(a1-4)Glc,0.004
Glc(b1-4)[Glc(b1-3)]Xyl,-0.185
Fuc(a1-2)Gal(a1-3)[Kdn(a2-6)]GalNAc,-0.226
GlcNAc(b1-2)Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.215
Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPEtn(a1-5)Kdo,-0.083
Man(a1-6)Man(a1-6)[Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Galf(a1-2)Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Gal(b1-4)]Man(a1-6)Man(a1-6)Man(a1-6)Man,-0.171
Gal(b1-4)[GlcOLac(b1-4)Rha(a1-4)GlcA(b1-3)]Man(a1-3)Gal(a1-3)Gal,0.175
[Galf(b1-6)Galf(b1-2)]Man(a1-6)[Gal(a1-6)Galf(b1-2)]Man(a1-6)[Gal(a1-6)Galf(b1-2)]Man(a1-6)Man,-0.099
[GlcOP(a1-6)Man(a1-2)]Man(a1-6)[Man(b1-2)[GlcNAcOP(a1-6)]Man(a1-2)]Man(a1-6)[Man(a1-2)Man(b1-2)Man(b1-2)[GlcOP(a1-6)]Man(a1-2)]Man(a1-6)Man,0.197
GlcA(b1-3)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,0.08
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.219
[Neu5Ac(a2-6)Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc(b1-6)GlcNAc,-0.112
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.039
ManOP(a1-6)Gal(a1-4)ManOP(a1-6)Gal(a1-6)Gal(a1-3)Galf(b1-3)[GlcOP(a1-6)]Man(a1-3)Man(a1-4)GlcN,0.183
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc,-0.088
DigOMe(b1-4)GalOMe(a1-4)Dig(b1-4)DigOMe,0.243
"QuiNAc(a1-8)DL-3,9dGalNon5NAc7NAc-ulosonic(b2-3)FucNAm1Me",-0.11
Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc,-0.233
Gal(bond)GlcNAc(bond)Man(bond)[Man(a1-3)[Man(a1-6)]Man(bond)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.328
Gal(b1-4)Glc(a1-3)[GlcNAc(a1-2)]DDManHep(a1-3)[Gal(b1-4)Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,-0.129
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc,-0.156
GlcNMeOCm1Pam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,-0.352
L-GalNAcA(a1-3)QuiNAc(a1-3)RhaOAc(a1-4)L-GalNAcA,0.366
Gal(b1-4)GlcNAc(bond)[Gal(bond)]GalNAc-ol,-0.075
Glc(b1-4)Man(b1-4)Man(b1-4)Glc,0.075
[Glc(a1-4)]Man(a1-2)Man(b1-3)D-FucNAc(a1-6)Man(a1-2)Man,-0.018
Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.173
Fuc(a1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)[GlcA(b1-3)Gal(b1-3)]GalNAc,0.091
Gal(b1-4)GlcNAc(b1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.118
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,0.006
D-FucOAcNGroA(a1-3)D-FucOAcNGroA(a1-3)D-FucOAcNGroA,-0.207
FucNAc(a1-3)QuiNAc4NHex(a1-2)Rha(a1-4)FucNAc,-0.01
[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)][Xyl(b1-4)]Man(a1-3)Man(a1-3)Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man,-0.071
[Glc(b1-6)Man(a1-2)]Gal(a1-6)Gal,-0.051
Gal(bond)GlcNAcOS(bond)Man(bond)[Man(bond)[Man(bond)]Man(bond)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.161
Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-2)Man1P(a1-2)]Man(a1-4)Man,-0.603
Man(b1-2)[Man(b1-3)Man(b1-4)]Man(b1-2)Man(b1-2)[Man(b1-6)Glc(b1-4)]Man(b1-2)Man,0.405
Rha(a1-4)GalNAcAOAcN((a1-4)GalOFoAN(a1-3)QuiNAc(a1-2)Rha,0.057
Glc(a1-6)Glc(a1-6)Glc(a1-2)DDManHep(a1-2)[Glc(a1-3)Glc(a1-4)Gal(b1-7)]DDManHep(a1-2)LDManHep(a1-3)LDManHep7P(a1-5)Kdo,-0.047
Glc(a1-2)Rha(a1-4)GlcA(a1-3)RhaOAc(b1-4)L-Glc(b1-4)Glc,0.121
Dig3Me(a1-4)D-6dAraHexOMe(b1-4)Dig3Me,0.221
Man6PEtn(a1-2)Man(a1-6)Man(a1-4)GlcN,0.159
Rha2Ac3Ac4Ac(a1-2)Glc3Ac4Ac6Ac,-0.17
[GalA(a1-4)]Gal(a1-3)Galf(b1-3)Gal,0.04
XlufOMe(b1-4)XylOMe(b1-4)[Gal(a1-2)][RhaOMe(a1-3)]Fuc(a1-3)[XlufOMe(b1-4)Xyl(b1-4)]Glc,-0.067
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc,-0.239
Man(a1-2)Man(a1-2)Man(a1-2)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.111
LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo(a2-8)[KdoOPEtn(a2-4)]Kdo,-0.211
Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-3)Man(a1-5)[Gal(b1-8)Kdo(a2-4)]Kdo,-0.083
ManNAc(b1-4)Glc(a1-2)Rha1P(a1-4)ManNAc,-0.133
Gal(a1-3)D-Rha(b1-4)Glc(b1-3)Galf(b1-6)Gal(b1-3)GalNAcOP(a1-6)Gal,0.115
Xyl(b1-3)Glc(b1-3)[Xyl(b1-4)]Rha(a1-2)Fuc,-0.018
Gal(a1-6)[Xyl(b1-3)Man(a1-3)[Xyl(b1-2)]Man(a1-4)[Xyl(b1-3)]Gal(b1-3)]Gal(a1-6)Gal(a1-6)[Man(a1-3)Man(a1-4)Gal(b1-3)]Gal(a1-6)Gal(a1-6)Gal,-0.095
Rha1P(a1-4)ManNAc(b1-4)Glc(a1-3)Rha1P,0.178
Rha4Ac(a1-2)Rha3PEtn(a1-3)Rha2Ac(a1-3)[Glc(a1-4)]GlcNAc(b1-2)Rha4Ac,0.103
Man(b1-4)Man(b1-6)[Glc(b1-2)Manf1Me(b6-2)Manf1Me(a6-3)]Man(a1-2)D-Rha(a1-6)Glc(b1-6)[Glc(b1-6)Gal(a1-6)Gal(a1-2)][Glc(b1-3)]Glc(b1-6)Gal(b1-6)Gal(b1-6)Glc(b1-6)[Glc(b1-2)][Glc(b1-3)]Glc(b1-6)Gal(b1-6)Gal(b1-4)Man,-0.343
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,0.334
Rha4Ac(a1-3)[Glc(a1-4)]GlcNAc1Prop,0.096
GlcNAc(b1-4)GlcA(b1-4)GlcA(b1-4)GalNAc(a1-3)GlcNAc,0.087
Gal(b1-4)GlcNAc(b1-3)[Neu5Gc(a2-6)]GalNAc,-0.138
Xyl(b1-4)Rha(a1-3)Glc(b1-4)Glc(b1-4)Glc(a1-1)Glc,-0.143
Glc(b1-2)Rha(a1-4)Rha(a1-4)Rha,-0.597
QuiNAc(b1-2)D-Rha(a1-3)Man(a1-4)Gal(b1-3)GlcNAc(a1-3)QuiNAc,0.222
GalNAc4S(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.112
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.075
Pse5Ac7But(b2-4)Gal(b1-3)GlcNAc(b1-4)GlcNAc(b1-6)GlcN(a1-4)GalA(a1-3)[GlcN(a1-4)GalA(a1-7)LDManHep(a1-7)][Glc(b1-2)]LDManHep(a1-3)[Gal(b1-4)]LDManHep(a1-5)Kdo,-0.121
Man(a1-3)Man(a1-3)Man(bond)GlcNAc(bond)GlcNAc,-0.305
DDManHepOP(a1-7)LDManHep(a1-7)[Glc(b1-2)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)Kdo,-0.652
Araf(b1-3)Araf(b1-2)Araf(b1-2)Araf,0.398
Rha(a1-3)Rha(a1-2)[D-FucNAc(a1-3)]Rha(a1-3)Rha,-0.014
ManNAcA(b1-3)GlcNAc(b1-6)[ManNAc(a1-4)]GlcNAc(a1-4)ManNAcA,0.257
GalNAc(b1-4)Gal(b1-3)Gal(b1-3)Man(a1-3)Man,0.153
Neu5Ac8Ac(a2-9)Neu5Ac8Ac(a2-9)Neu5Ac8Ac,-0.463
Glc(a1-4)[GlcNAc(b1-3)]Gal(a1-3)GlcNAc(a1-3)Rha(a1-6)Glc,0.047
IdoA2S(a1-3)GalNAc4S,-0.087
ManNAcANAm(b1-4)L-GulNAcA(a1-3)D-FucNAc(a1-4)ManNAcANAm,0.376
RhaOAc(a1-4)Glc6Ac(b1-6)Glc,0.139
Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc,-0.125
GlcNAc(a1-3)QuiNAc(b1-3)GalNAc(b1-3)GlcNAc,-0.089
Gal(a1-2)[D-Rha(a1-3)][Xyl(b1-4)]Fuc(a1-3)[Xyl(b1-4)]Glc,-0.139
Gal(b1-3)GlcNAc(b1-3)GalOPEtn(a1-6)Glc(b1-3)Gal,-0.047
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0.058
QuiNAc(b1-3)Rha(a1-3)FucNAc(a1-2)QuiNAc,0.078
L-DigOMe(a1-4)DigOMe(b1-4)DigOMe,0.256
Glc(a1-4)Gal(b1-4)LDManHepOP(a1-5)KdoOP,0.097
LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo,0.031
Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,-0.363
GlcNAc(a1-2)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)LDManHep(a1-3)LDManHep(a1-5)Kdo,-0.149
Qui4NAlaBut(b1-6)Glc(a1-3)L-QuiNAc(a1-3)GlcNAc(a1-3)Qui4NAlaBut,0.026
Man(a1-3)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.12
Rha(a1-4)GalNAcA(a1-3)QuiNAcGro,0.041
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.211
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,0.136
Rha(a1-2)[Ara(a1-3)][Rha(a1-4)]Glc,0.028
GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)[GlcNAc(b1-4)][GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.368
GlcOP(a1-6)Man(a1-3)Man(a1-4)GlcN,0.47
[Araf(a1-3)]Xyl(b1-4)Xyl(b1-4)[GlcA(b1-2)]Xyl(b1-4)Xyl,0.025
Galf(a1-2)[Galf(a1-3)]Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(a1-6)[Galf(a1-2)Man(a1-2)[Galf(a1-3)]Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,-0.04
FucNAc(a1-3)GlcNAc,0.138
Xyl(b1-2)[Xyl(b1-3)]Glc(b1-4)[Rha(a1-2)]Gal,-0.401
[Araf(a1-2)]Xyl(b1-4)Xyl,-0.212
Man(a1-2)Man(a1-2)[Glc(a1-4)]Man(b1-3)GlcNAc(a1-6)Man,-0.194
Qui2Me4NBut(b1-3)Rha(a1-3)Rha(a1-2)Rha(a1-3)GalNAc,0.068
Man(a1-3)Glc(a1-3)Glc(a1-3)Man,-0.264
GlcNAc(a1-4)Gal(b1-6)Galf(b1-3)GalNAc(b1-4)GlcNAc,0.121
GlcNAc(a1-3)[GlcNAc(b1-4)]Fuc(a1-2)GlcA(b1-4)[D-6dTalOAcOMe(a1-3)]Fuc(a1-3)GalNAc(a1-4)ManNAc(b1-4)Gal(a1-3)GalNAc(b1-3)Glc(a1-3)Man(a1-6)[Glc(a1-2)Glc(a1-3)Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,0.221
Glc(a1-2)Gal,-0.262
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.051
[GlcNAc(b1-2)Glc(b1-2)][GlcNAc(b1-3)]Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc(b1-4)Gal,-0.125
Gal(b1-3)Gal(b1-4)ManOP(a1-6)Gal(b1-4)ManOP(a1-6)Gal(b1-4)ManOP,0.014
GlcNAcOAcOLac(a1-3)QuiNAc(a1-3)GlcNAc(b1-4)GlcNAcOAcOLac,-0.079
GalNAc(a1-3)[Kdn(a2-6)]GalNAc,-0.484
Gal(b1-4)GalNAc(b1-3)1dEry-ol,-0.094
Gal(a1-4)Neu5Ac9Ac(a2-6)Gal,0.107
GlcNAc(b1-2)Galf(b1-6)Glc1Me,-0.099
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.015
